ORIGIN_SZ_C,DEST_SZ_C,O_TOTAL_POP,D_TOTAL_POP,O_MONTHLY_INCOME,D_MONTHLY_INCOME,TRIPS,FlowNoIntra,offset,dist
AMSZ04,PGSZ03,18170,39010,101.2,60.4,1823,1823,1,6800.351629536652
AMSZ04,PGSZ04,18170,38980,101.2,60.4,972,972,1,7705.260765606676
AMSZ04,PGSZ05,18170,36770,101.2,60.4,1493,1493,1,8376.592325596715
AMSZ04,QTSZ02,18170,11170,101.2,49.2,335,335,1,8686.229436703554
AMSZ04,QTSZ08,18170,600,101.2,49.2,201,201,1,9792.987024538637
AMSZ04,QTSZ10,18170,9260,101.2,49.2,928,928,1,10250.332216428136
AMSZ04,QTSZ14,18170,2510,101.2,49.2,50,50,1,11406.785498032583
AMSZ04,RCSZ01,18170,2230,101.2,21.5,9528,9528,1,6226.601257740554
AMSZ04,RCSZ02,18170,2940,101.2,21.5,2090,2090,1,6506.216858030882
AMSZ04,RCSZ03,18170,1790,101.2,21.5,731,731,1,6659.538129868897
AMSZ04,RCSZ05,18170,50,101.2,21.5,304,304,1,7087.1913421090685
AMSZ04,RCSZ10,18170,1520,101.2,21.5,764,764,1,7281.151413380446
AMSZ04,RVSZ01,18170,1650,101.2,21.5,296,296,1,7424.440797416793
AMSZ04,SBSZ02,18170,7610,101.2,47.3,149,149,1,8757.455995836242
AMSZ04,SBSZ04,18170,21090,101.2,47.3,227,227,1,10769.92767624779
AMSZ04,SBSZ05,18170,11270,101.2,47.3,202,202,1,10074.305992756501
AMSZ04,SESZ02,18170,49890,101.2,124.3,4022,4022,1,6755.479038229429
AMSZ04,SESZ03,18170,50520,101.2,124.3,3641,3641,1,6198.453530167447
AMSZ04,SESZ04,18170,38880,101.2,124.3,6210,6210,1,5557.077562514816
AMSZ04,SESZ05,18170,16050,101.2,124.3,418,418,1,5098.665723455244
AMSZ04,SESZ06,18170,45180,101.2,124.3,10919,10919,1,4539.01357098894
AMSZ04,SGSZ01,18170,12720,101.2,68.2,11550,11550,1,2824.3371302852097
AMSZ04,SGSZ03,18170,13700,101.2,68.2,4206,4206,1,2946.5449155955093
AMSZ04,SGSZ04,18170,31420,101.2,68.2,15714,15714,1,2044.9186345143553
AMSZ04,SGSZ05,18170,7230,101.2,68.2,233,233,1,2485.768341576779
AMSZ04,SGSZ06,18170,21840,101.2,68.2,32924,32924,1,2865.3915195127815
AMSZ04,SGSZ07,18170,15240,101.2,68.2,2550,2550,1,3798.479333349055
AMSZ04,SLSZ04,18170,210,101.2,21.5,725,725,1,6071.750023532352
AMSZ04,SRSZ03,18170,30,101.2,21.5,602,602,1,8624.901728294422
AMSZ04,TNSZ01,18170,7360,101.2,9,329,329,1,6294.713143797658
AMSZ04,TNSZ02,18170,5610,101.2,9,384,384,1,8053.238436759649
AMSZ04,TNSZ04,18170,3110,101.2,9,815,815,1,6866.273811267807
AMSZ04,TPSZ01,18170,12450,101.2,68.9,8125,8125,1,2908.7206314508667
AMSZ04,TPSZ02,18170,23640,101.2,68.9,8364,8364,1,3627.8725569288413
AMSZ04,TPSZ04,18170,13070,101.2,68.9,7002,7002,1,3365.113822846197
AMSZ04,TPSZ05,18170,6300,101.2,68.9,5989,5989,1,2871.732900713278
AMSZ04,TPSZ11,18170,8570,101.2,68.9,7380,7380,1,4520.185262842547
AMSZ04,WDSZ02,18170,29510,101.2,134.8,86,86,1,10396.060923631616
AMSZ04,WDSZ03,18170,81250,101.2,134.8,239,239,1,9861.972311843456
AMSZ04,YSSZ01,18170,2420,101.2,119.3,4943,4943,1,6889.744633834035
AMSZ04,YSSZ06,18170,3730,101.2,119.3,403,403,1,4824.3767092180315
AMSZ04,YSSZ07,18170,690,101.2,119.3,4611,4611,1,5992.30775828436
AMSZ04,YSSZ08,18170,8940,101.2,119.3,8307,8307,1,6225.1053147518105
AMSZ04,YSSZ09,18170,46610,101.2,119.3,2249,2249,1,7529.181790508297
AMSZ05,AMSZ01,14870,4090,101.2,101.2,121425,121425,1,1076.789863472297
AMSZ05,AMSZ02,14870,24330,101.2,101.2,52002,52002,1,1824.4721009426303
AMSZ05,AMSZ04,14870,18170,101.2,101.2,51858,51858,1,1158.487436613182
AMSZ05,AMSZ05,14870,14870,101.2,101.2,30880,0,1e-10,0
AMSZ05,AMSZ06,14870,19710,101.2,101.2,59111,59111,1,622.5004779933505
AMSZ05,AMSZ07,14870,5660,101.2,101.2,16252,16252,1,1129.7695593137792
AMSZ05,AMSZ08,14870,6860,101.2,101.2,9813,9813,1,2364.0764141485615
AMSZ05,AMSZ09,14870,20890,101.2,101.2,60620,60620,1,1483.3851682022857
AMSZ05,AMSZ12,14870,3590,101.2,101.2,2530,2530,1,2392.615693269008
AMSZ05,BMSZ01,14870,3130,101.2,82.2,1123,1123,1,11319.138504326806
AMSZ05,BMSZ02,14870,870,101.2,82.2,692,692,1,9756.948994099757
AMSZ05,BMSZ03,14870,9140,101.2,82.2,907,907,1,9192.071391332085
AMSZ05,BMSZ06,14870,2230,101.2,82.2,336,336,1,8609.015197343055
AMSZ05,BMSZ08,14870,11640,101.2,82.2,662,662,1,9130.714413971009
AMSZ05,BMSZ16,14870,6860,101.2,82.2,820,820,1,10288.524989685571
AMSZ05,BSSZ01,14870,24960,101.2,49.5,40870,40870,1,1327.012083169987
AMSZ05,BSSZ02,14870,25060,101.2,49.5,45,45,1,1669.741901885819
AMSZ05,BSSZ03,14870,24240,101.2,49.5,43707,43707,1,2583.546444078819
AMSZ05,BTSZ04,14870,8910,101.2,36.8,826,826,1,8543.971943477529
AMSZ05,BTSZ07,14870,5220,101.2,36.8,1237,1237,1,7289.707061364539
AMSZ05,CLSZ06,14870,12490,101.2,45.9,5176,5176,1,10414.177699558253
AMSZ05,CLSZ07,14870,13590,101.2,45.9,566,566,1,10523.815692667156
AMSZ05,HGSZ01,14870,4220,101.2,120.8,5048,5048,1,5908.966009303518
AMSZ05,HGSZ02,14870,27410,101.2,120.8,473,473,1,6660.223919865489
AMSZ05,HGSZ03,14870,20870,101.2,120.8,1274,1274,1,6627.9332972758775
AMSZ05,HGSZ04,14870,40510,101.2,120.8,6144,6144,1,5320.512801765241
AMSZ05,HGSZ05,14870,42440,101.2,120.8,3828,3828,1,5000.985921249101
AMSZ05,KLSZ07,14870,8970,101.2,55.4,1799,1799,1,6145.334338355116
AMSZ05,MDSZ03,14870,1770,101.2,21.5,2042,2042,1,6645.889558903357
AMSZ05,NTSZ02,14870,890,101.2,21.5,424,424,1,6030.905383299036
AMSZ05,NVSZ01,14870,27810,101.2,23.8,1727,1727,1,4902.172355961963
AMSZ05,NVSZ02,14870,7120,101.2,23.8,5136,5136,1,5586.769251687108
AMSZ05,NVSZ03,14870,2210,101.2,23.8,2518,2518,1,4983.255788950418
AMSZ05,NVSZ04,14870,3160,101.2,23.8,637,637,1,5050.079090756915
AMSZ05,NVSZ05,14870,610,101.2,23.8,126,126,1,3919.4015516108443
AMSZ05,ORSZ02,14870,190,101.2,21.5,4062,4062,1,6952.160146178253
AMSZ05,OTSZ03,14870,8660,101.2,11.7,1513,1513,1,9748.701309300675
AMSZ05,OTSZ04,14870,1220,101.2,11.7,934,934,1,9290.649499922372
AMSZ05,PGSZ04,14870,38980,101.2,60.4,441,441,1,8631.895912808366
AMSZ05,PRSZ02,14870,30470,101.2,78,360,360,1,11355.844750078344
AMSZ05,PRSZ03,14870,27050,101.2,78,518,518,1,12199.593049113253
AMSZ05,QTSZ08,14870,600,101.2,49.2,1,1,1,9338.729435362842
AMSZ05,QTSZ10,14870,9260,101.2,49.2,15,15,1,9650.759657547682
AMSZ05,QTSZ14,14870,2510,101.2,49.2,82,82,1,11118.785279749578
AMSZ05,RCSZ01,14870,2230,101.2,21.5,5232,5232,1,6679.98222434824
AMSZ05,RCSZ02,14870,2940,101.2,21.5,1343,1343,1,6986.783476014668
AMSZ05,RCSZ10,14870,1520,101.2,21.5,4121,4121,1,7725.914041755404
AMSZ05,RVSZ01,14870,1650,101.2,21.5,689,689,1,7430.870473587253
AMSZ05,SBSZ02,14870,7610,101.2,47.3,1058,1058,1,8206.184483901723
AMSZ05,SBSZ04,14870,21090,101.2,47.3,1244,1244,1,10162.885578515908
AMSZ05,SBSZ05,14870,11270,101.2,47.3,809,809,1,9559.120070507284
AMSZ05,SESZ03,14870,50520,101.2,124.3,864,864,1,7097.307338104032
AMSZ05,SESZ05,14870,16050,101.2,124.3,201,201,1,6037.158292997583
AMSZ05,SGSZ01,14870,12720,101.2,68.2,3505,3505,1,3553.143728539036
AMSZ05,SGSZ03,14870,13700,101.2,68.2,5077,5077,1,3958.055133841733
AMSZ05,SRSZ03,14870,30,101.2,21.5,393,393,1,8980.688354948368
AMSZ05,TNSZ01,14870,7360,101.2,9,1182,1182,1,6183.87674786764
AMSZ05,TNSZ02,14870,5610,101.2,9,1246,1246,1,8019.356192162625
AMSZ05,TNSZ04,14870,3110,101.2,9,3778,3778,1,6547.276496038101
AMSZ05,TPSZ01,14870,12450,101.2,68.9,5030,5030,1,3124.580026576532
AMSZ05,TPSZ02,14870,23640,101.2,68.9,2142,2142,1,3997.070287624952
AMSZ05,WDSZ02,14870,29510,101.2,134.8,249,249,1,9509.634129854709
AMSZ05,WDSZ03,14870,81250,101.2,134.8,634,634,1,9062.112976061702
AMSZ05,YSSZ06,14870,3730,101.2,119.3,620,620,1,4026.6600805531634
AMSZ05,YSSZ07,14870,690,101.2,119.3,3408,3408,1,5109.309797525597
AMSZ05,YSSZ08,14870,8940,101.2,119.3,8734,8734,1,5636.992131126474
AMSZ05,YSSZ09,14870,46610,101.2,119.3,12004,12004,1,7032.817967545083
AMSZ06,AMSZ01,19710,4090,101.2,101.2,353924,353924,1,805.2979464854981
AMSZ06,AMSZ02,19710,24330,101.2,101.2,172144,172144,1,1614.168479248028
AMSZ06,AMSZ03,19710,23360,101.2,101.2,181,181,1,2054.9414610494637
AMSZ06,AMSZ04,19710,18170,101.2,101.2,10261,10261,1,1333.1952981384138
AMSZ06,AMSZ05,19710,14870,101.2,101.2,12754,12754,1,622.5004779933505
AMSZ06,AMSZ06,19710,19710,101.2,101.2,57560,0,1e-10,0
AMSZ06,AMSZ07,19710,5660,101.2,101.2,9784,9784,1,993.8743097320414
AMSZ06,AMSZ08,19710,6860,101.2,101.2,15560,15560,1,1936.206036230855
AMSZ06,AMSZ09,19710,20890,101.2,101.2,73024,73024,1,865.5846982324477
AMSZ06,BSSZ01,19710,24960,101.2,49.5,5,5,1,1928.0585068136743
AMSZ06,BSSZ02,19710,25060,101.2,49.5,46,46,1,2192.8836848667684
AMSZ06,BSSZ03,19710,24240,101.2,49.5,30072,30072,1,3009.970361999578
AMSZ06,DTSZ08,19710,190,101.2,21.5,283,283,1,10535.649657632413
AMSZ06,DTSZ09,19710,570,101.2,21.5,16,16,1,10812.685617993986
AMSZ06,DTSZ11,19710,850,101.2,21.5,362,362,1,10907.04283708824
AMSZ06,GLSZ03,19710,10130,101.2,61.4,3642,3642,1,7981.410955607814
AMSZ06,GLSZ05,19710,25690,101.2,61.4,8503,8503,1,9044.361267146985
AMSZ06,HGSZ01,19710,4220,101.2,120.8,7339,7339,1,5785.790939642714
AMSZ06,HGSZ04,19710,40510,101.2,120.8,3246,3246,1,5149.06363113411
AMSZ06,HGSZ06,19710,21180,101.2,120.8,2548,2548,1,4716.767613003424
AMSZ06,HGSZ07,19710,28450,101.2,120.8,2885,2885,1,5544.199766900943
AMSZ06,HGSZ08,19710,11870,101.2,120.8,4418,4418,1,6271.1786762472875
AMSZ06,MDSZ03,19710,1770,101.2,21.5,691,691,1,6089.688866842723
AMSZ06,MUSZ01,19710,220,101.2,21.5,360,360,1,8274.012754011395
AMSZ06,SESZ02,19710,49890,101.2,124.3,3354,3354,1,7443.669398718039
AMSZ06,SESZ03,19710,50520,101.2,124.3,1000,1000,1,6767.367807907659
AMSZ06,SESZ06,19710,45180,101.2,124.3,4801,4801,1,4756.006229189917
AMSZ06,SGSZ03,19710,13700,101.2,68.2,11610,11610,1,3759.996138081252
AMSZ06,SGSZ04,19710,31420,101.2,68.2,11,11,1,3235.9403546123813
AMSZ06,SGSZ06,19710,21840,101.2,68.2,1353,1353,1,4179.104201654977
AMSZ06,SLSZ04,19710,210,101.2,21.5,1386,1386,1,6103.7351878295185
AMSZ06,YSSZ01,19710,2420,101.2,119.3,2372,2372,1,5890.8300308746675
AMSZ06,YSSZ03,19710,49240,101.2,119.3,1547,1547,1,6069.083825073147
AMSZ06,YSSZ04,19710,36190,101.2,119.3,2661,2661,1,4979.170515995336
AMSZ06,YSSZ06,19710,3730,101.2,119.3,1372,1372,1,3541.291347427778
AMSZ06,YSSZ07,19710,690,101.2,119.3,3312,3312,1,4679.2193478840045
AMSZ06,YSSZ08,19710,8940,101.2,119.3,16309,16309,1,5072.9507232622045
AMSZ06,YSSZ09,19710,46610,101.2,119.3,3005,3005,1,6448.487726100972
AMSZ07,AMSZ01,5660,4090,101.2,101.2,19410,19410,1,1798.7526521659208
AMSZ07,AMSZ02,5660,24330,101.2,101.2,1,1,1,2605.673169310835
AMSZ07,AMSZ05,5660,14870,101.2,101.2,4674,4674,1,1129.7695593137792
AMSZ07,AMSZ06,5660,19710,101.2,101.2,2543,2543,1,993.8743097320414
AMSZ07,AMSZ07,5660,5660,101.2,101.2,4631,0,1e-10,0
AMSZ07,AMSZ08,5660,6860,101.2,101.2,23746,23746,1,1363.9178002700821
AMSZ07,AMSZ09,5660,20890,101.2,101.2,3046,3046,1,1263.9466790673087
AMSZ07,BMSZ01,5660,3130,101.2,82.2,480,480,1,11878.011013689636
AMSZ07,BMSZ02,5660,870,101.2,82.2,29,29,1,10339.573342174293
AMSZ07,BMSZ03,5660,9140,101.2,82.2,350,350,1,9747.121245034314
AMSZ07,BMSZ07,5660,11880,101.2,82.2,1380,1380,1,9927.042606797122
AMSZ07,BMSZ08,5660,11640,101.2,82.2,234,234,1,9745.536917655827
AMSZ07,BMSZ11,5660,8010,101.2,82.2,451,451,1,10661.533319086571
AMSZ07,BMSZ15,5660,10710,101.2,82.2,391,391,1,11153.976992845473
AMSZ07,BMSZ16,5660,6860,101.2,82.2,92,92,1,11048.813973780127
AMSZ07,BSSZ01,5660,24960,101.2,49.5,33246,33246,1,1892.6743762568267
AMSZ07,BSSZ02,5660,25060,101.2,49.5,357,357,1,2745.1891661673258
AMSZ07,BSSZ03,5660,24240,101.2,49.5,1578,1578,1,3702.1416685423046
AMSZ07,DTSZ01,5660,730,101.2,21.5,265,265,1,8816.658745150722
AMSZ07,DTSZ08,5660,190,101.2,21.5,38,38,1,10812.478558131217
AMSZ07,DTSZ11,5660,850,101.2,21.5,89,89,1,11213.509454657224
AMSZ07,KLSZ04,5660,790,101.2,55.4,74,74,1,8585.40740601002
AMSZ07,KLSZ07,5660,8970,101.2,55.4,258,258,1,7088.1432010829085
AMSZ07,KLSZ09,5660,7530,101.2,55.4,410,410,1,8967.54175473553
AMSZ07,MDSZ03,5660,1770,101.2,21.5,1639,1639,1,5767.796451776368
AMSZ07,MUSZ01,5660,220,101.2,21.5,293,293,1,8540.780880584152
AMSZ07,NTSZ03,5660,180,101.2,21.5,466,466,1,7034.745265949572
AMSZ07,NVSZ01,5660,27810,101.2,23.8,1649,1649,1,5890.945420340818
AMSZ07,NVSZ02,5660,7120,101.2,23.8,1514,1514,1,6451.6222186307605
AMSZ07,NVSZ04,5660,3160,101.2,23.8,679,679,1,5496.135214943966
AMSZ07,NVSZ05,5660,610,101.2,23.8,73,73,1,4526.358456636889
AMSZ07,ORSZ02,5660,190,101.2,21.5,1913,1913,1,7670.156756264162
AMSZ07,QTSZ05,5660,14430,101.2,49.2,745,745,1,8929.509162064454
AMSZ07,QTSZ06,5660,13560,101.2,49.2,1498,1498,1,9491.823639896467
AMSZ07,RCSZ01,5660,2230,101.2,21.5,2423,2423,1,7628.27527730212
AMSZ07,RCSZ02,5660,2940,101.2,21.5,560,560,1,7946.038423052311
AMSZ07,RCSZ05,5660,50,101.2,21.5,113,113,1,8633.921653685496
AMSZ07,RCSZ10,5660,1520,101.2,21.5,629,629,1,8659.52018465059
AMSZ07,SBSZ02,5660,7610,101.2,47.3,1863,1863,1,7352.389926538345
AMSZ07,SBSZ03,5660,28920,101.2,47.3,2146,2146,1,8054.6278255148745
AMSZ07,SBSZ04,5660,21090,101.2,47.3,790,790,1,9251.657929652985
AMSZ07,SBSZ05,5660,11270,101.2,47.3,1158,1158,1,8721.669056385968
AMSZ07,SESZ03,5660,50520,101.2,124.3,2300,2300,1,7678.234561664742
AMSZ07,SESZ04,5660,38880,101.2,124.3,685,685,1,6858.556175830611
AMSZ07,SESZ06,5660,45180,101.2,124.3,2555,2555,1,5570.257054325026
AMSZ07,TNSZ03,5660,1130,101.2,9,95,95,1,8169.209089758933
AMSZ07,TNSZ04,5660,3110,101.2,9,1964,1964,1,6938.177028761349
AMSZ07,TPSZ01,5660,12450,101.2,68.9,1423,1423,1,4038.191570409699
AMSZ07,TPSZ02,5660,23640,101.2,68.9,3971,3971,1,4951.083442255282
AMSZ07,TPSZ04,5660,13070,101.2,68.9,2583,2583,1,5016.145403727375
AMSZ07,TPSZ05,5660,6300,101.2,68.9,2210,2210,1,4752.734431361665
AMSZ07,WDSZ02,5660,29510,101.2,134.8,126,126,1,8426.046315607038
AMSZ07,WDSZ03,5660,81250,101.2,134.8,539,539,1,8026.609012448405
AMSZ07,YSSZ01,5660,2420,101.2,119.3,9,9,1,5799.765308927886
AMSZ07,YSSZ03,5660,49240,101.2,119.3,737,737,1,6139.086481114984
AMSZ07,YSSZ04,5660,36190,101.2,119.3,1522,1522,1,4900.3673483026805
AMSZ07,YSSZ06,5660,3730,101.2,119.3,487,487,1,3044.5477805620462
AMSZ07,YSSZ07,5660,690,101.2,119.3,7204,7204,1,4046.508684388843
AMSZ07,YSSZ08,5660,8940,101.2,119.3,2887,2887,1,4791.93930899317
AMSZ07,YSSZ09,5660,46610,101.2,119.3,8382,8382,1,6239.131576382861
AMSZ08,AMSZ01,6860,4090,101.2,101.2,36352,36352,1,2576.019914029004
AMSZ08,AMSZ02,6860,24330,101.2,101.2,1,1,1,3262.510195970498
AMSZ08,AMSZ05,6860,14870,101.2,101.2,3421,3421,1,2364.0764141485615
AMSZ08,AMSZ06,6860,19710,101.2,101.2,2303,2303,1,1936.206036230855
AMSZ08,AMSZ07,6860,5660,101.2,101.2,5477,5477,1,1363.9178002700821
AMSZ08,AMSZ08,6860,6860,101.2,101.2,10700,0,1e-10,0
AMSZ08,AMSZ09,6860,20890,101.2,101.2,18620,18620,1,1440.6199856553808
AMSZ08,BMSZ02,6860,870,101.2,82.2,36,36,1,11637.96622701792
AMSZ08,BMSZ11,6860,8010,101.2,82.2,50,50,1,11992.155267746504
AMSZ08,BMSZ16,6860,6860,101.2,82.2,99,99,1,12400.254229794135
AMSZ08,BSSZ01,6860,24960,101.2,49.5,14911,14911,1,3251.7886658152124
AMSZ08,DTSZ01,6860,730,101.2,21.5,167,167,1,10171.316122226583
AMSZ08,DTSZ08,6860,190,101.2,21.5,143,143,1,12176.309113835683
AMSZ08,DTSZ09,6860,570,101.2,21.5,48,48,1,12419.44249526321
AMSZ08,DTSZ11,6860,850,101.2,21.5,153,153,1,12577.247135582373
AMSZ08,KLSZ04,6860,790,101.2,55.4,107,107,1,9881.03614075797
AMSZ08,KLSZ07,6860,8970,101.2,55.4,254,254,1,8444.816651744057
AMSZ08,KLSZ09,6860,7530,101.2,55.4,389,389,1,10301.949135196208
AMSZ08,MDSZ03,6860,1770,101.2,21.5,1209,1209,1,4411.003653174719
AMSZ08,MUSZ01,6860,220,101.2,21.5,217,217,1,9904.634529265099
AMSZ08,NTSZ03,6860,180,101.2,21.5,426,426,1,8395.431810400309
AMSZ08,NVSZ01,6860,27810,101.2,23.8,1575,1575,1,7234.009808981056
AMSZ08,NVSZ02,6860,7120,101.2,23.8,1043,1043,1,7815.482888490254
AMSZ08,ORSZ02,6860,190,101.2,21.5,1329,1329,1,9016.736210894818
AMSZ08,RCSZ01,6860,2230,101.2,21.5,2812,2812,1,8984.203516976453
AMSZ08,RCSZ02,6860,2940,101.2,21.5,637,637,1,9299.695009324114
AMSZ08,RCSZ05,6860,50,101.2,21.5,47,47,1,9978.221684886441
AMSZ08,RCSZ10,6860,1520,101.2,21.5,428,428,1,10018.640425995382
AMSZ08,SBSZ02,6860,7610,101.2,47.3,2093,2093,1,5999.021021213435
AMSZ08,SBSZ03,6860,28920,101.2,47.3,4275,4275,1,6690.998215626534
AMSZ08,SBSZ04,6860,21090,101.2,47.3,571,571,1,7887.97413041042
AMSZ08,SBSZ05,6860,11270,101.2,47.3,1014,1014,1,7370.905586857408
AMSZ08,SESZ03,6860,50520,101.2,124.3,8759,8759,1,7736.197642651588
AMSZ08,SESZ04,6860,38880,101.2,124.3,3491,3491,1,6825.136444392888
AMSZ08,SESZ06,6860,45180,101.2,124.3,12724,12724,1,5439.733336941466
AMSZ08,TPSZ01,6860,12450,101.2,68.9,774,774,1,5396.009632150739
AMSZ08,TPSZ02,6860,23640,101.2,68.9,1807,1807,1,6303.018574207724
AMSZ08,WDSZ02,6860,29510,101.2,134.8,308,308,1,7157.553162446081
AMSZ08,WDSZ03,6860,81250,101.2,134.8,418,418,1,6699.356826198984
AMSZ08,YSSZ01,6860,2420,101.2,119.3,464,464,1,4532.211239761954
AMSZ08,YSSZ03,6860,49240,101.2,119.3,1831,1831,1,4977.437272531423
AMSZ08,YSSZ04,6860,36190,101.2,119.3,4437,4437,1,3655.720773012933
AMSZ08,YSSZ06,6860,3730,101.2,119.3,3063,3063,1,1683.500362362781
AMSZ08,YSSZ07,6860,690,101.2,119.3,2335,2335,1,2750.8667263096804
AMSZ08,YSSZ08,6860,8940,101.2,119.3,29247,29247,1,3449.440147899826
AMSZ08,YSSZ09,6860,46610,101.2,119.3,19313,19313,1,4911.194865994206
AMSZ09,AMSZ01,20890,4090,101.2,101.2,167350,167350,1,1204.2845587924703
AMSZ09,AMSZ02,20890,24330,101.2,101.2,28262,28262,1,1826.533926330297
AMSZ09,AMSZ03,20890,23360,101.2,101.2,57,57,1,2559.4557820235827
AMSZ09,AMSZ04,20890,18170,101.2,101.2,5143,5143,1,1994.3940297237787
AMSZ09,AMSZ05,20890,14870,101.2,101.2,9343,9343,1,1483.3851682022857
AMSZ09,AMSZ06,20890,19710,101.2,101.2,122788,122788,1,865.5846982324477
AMSZ09,AMSZ07,20890,5660,101.2,101.2,5851,5851,1,1263.9466790673087
AMSZ09,AMSZ08,20890,6860,101.2,101.2,25349,25349,1,1440.6199856553808
AMSZ09,AMSZ09,20890,20890,101.2,101.2,108125,0,1e-10,0
AMSZ09,BMSZ01,20890,3130,101.2,82.2,462,462,1,12792.994593421308
AMSZ09,BMSZ03,20890,9140,101.2,82.2,333,333,1,10663.933678914364
AMSZ09,BMSZ07,20890,11880,101.2,82.2,1253,1253,1,10909.84208297543
AMSZ09,BMSZ08,20890,11640,101.2,82.2,311,311,1,10610.898397425082
AMSZ09,BMSZ11,20890,8010,101.2,82.2,164,164,1,11468.439364523167
AMSZ09,BMSZ15,20890,10710,101.2,82.2,261,261,1,11983.121509385071
AMSZ09,BSSZ01,20890,24960,101.2,49.5,13768,13768,1,2751.02957689262
AMSZ09,BSSZ02,20890,25060,101.2,49.5,423,423,1,3024.9250900516877
AMSZ09,BSSZ03,20890,24240,101.2,49.5,9829,9829,1,3765.2566991723406
AMSZ09,DTSZ08,20890,190,101.2,21.5,89,89,1,11391.504469661058
AMSZ09,DTSZ09,20890,570,101.2,21.5,42,42,1,11672.238883180971
AMSZ09,DTSZ11,20890,850,101.2,21.5,63,63,1,11758.298344134473
AMSZ09,GLSZ03,20890,10130,101.2,61.4,1501,1501,1,8496.745627874428
AMSZ09,GLSZ05,20890,25690,101.2,61.4,3088,3088,1,9627.77035954461
AMSZ09,HGSZ06,20890,21180,101.2,120.8,860,860,1,4954.846176156513
AMSZ09,HGSZ07,20890,28450,101.2,120.8,1077,1077,1,5842.942709685411
AMSZ09,HGSZ08,20890,11870,101.2,120.8,1436,1436,1,6724.1183140984385
AMSZ09,MDSZ03,20890,1770,101.2,21.5,34,34,1,5277.3045455419615
AMSZ09,MUSZ01,20890,220,101.2,21.5,86,86,1,9132.656586032115
AMSZ09,NVSZ04,20890,3160,101.2,23.8,222,222,1,6485.381418479806
AMSZ09,NVSZ05,20890,610,101.2,23.8,74,74,1,5391.407078918177
AMSZ09,QTSZ05,20890,14430,101.2,49.2,418,418,1,9948.719076376006
AMSZ09,QTSZ06,20890,13560,101.2,49.2,1220,1220,1,10539.4285028863
AMSZ09,SESZ02,20890,49890,101.2,124.3,10696,10696,1,7260.9514515970905
AMSZ09,SESZ03,20890,50520,101.2,124.3,2822,2822,1,6513.9369384631555
AMSZ09,SESZ06,20890,45180,101.2,124.3,17539,17539,1,4336.815225069786
AMSZ09,SGSZ03,20890,13700,101.2,68.2,3454,3454,1,3785.984122243432
AMSZ09,SGSZ04,20890,31420,101.2,68.2,1,1,1,3601.065285686863
AMSZ09,SGSZ06,20890,21840,101.2,68.2,631,631,1,4682.293969736531
AMSZ09,SLSZ04,20890,210,101.2,21.5,3849,3849,1,5544.8225741227
AMSZ09,TNSZ03,20890,1130,101.2,9,74,74,1,9177.323650812255
AMSZ09,TNSZ04,20890,3110,101.2,9,968,968,1,7968.357316914227
AMSZ09,TPSZ01,20890,12450,101.2,68.9,831,831,1,4577.336195157178
AMSZ09,TPSZ02,20890,23640,101.2,68.9,1209,1209,1,5418.682039053027
AMSZ09,TPSZ04,20890,13070,101.2,68.9,1158,1158,1,5288.4509250591145
AMSZ09,TPSZ05,20890,6300,101.2,68.9,887,887,1,4853.329020950445
AMSZ09,YSSZ01,20890,2420,101.2,119.3,3360,3360,1,5029.822471365475
AMSZ09,YSSZ03,20890,49240,101.2,119.3,180,180,1,5205.9783865066
AMSZ09,YSSZ04,20890,36190,101.2,119.3,160,160,1,4118.638692799782
AMSZ09,YSSZ06,20890,3730,101.2,119.3,2052,2052,1,2850.3347278932165
AMSZ09,YSSZ07,20890,690,101.2,119.3,39,39,1,4051.809216454082
AMSZ09,YSSZ08,20890,8940,101.2,119.3,18073,18073,1,4254.01626763105
AMSZ09,YSSZ09,20890,46610,101.2,119.3,2302,2302,1,5604.2306335804815
AMSZ12,AMSZ01,3590,4090,101.2,101.2,5504,5504,1,1391.6813973383062
AMSZ12,AMSZ02,3590,24330,101.2,101.2,1282,1282,1,1191.8466047503327
AMSZ12,AMSZ03,3590,23360,101.2,101.2,3635,3635,1,2138.4562370975605
AMSZ12,AMSZ07,3590,5660,101.2,101.2,1047,1047,1,2698.114756172945
AMSZ12,AMSZ08,3590,6860,101.2,101.2,650,650,1,2812.8752024860964
AMSZ12,AMSZ09,3590,20890,101.2,101.2,1746,1746,1,1503.4783260861593
AMSZ12,AMSZ12,3590,3590,101.2,101.2,6839,0,1e-10,0
AMSZ12,BDSZ01,3590,32410,101.2,150.3,738,738,1,8192.60786061736
AMSZ12,BDSZ04,3590,71920,101.2,150.3,2111,2111,1,10906.132103738857
AMSZ12,BDSZ06,3590,40730,101.2,150.3,84,84,1,12245.820264799928
AMSZ12,BDSZ08,3590,6040,101.2,150.3,17,17,1,13101.787111330656
AMSZ12,BSSZ01,3590,24960,101.2,49.5,1355,1355,1,3696.224726383221
AMSZ12,BSSZ02,3590,25060,101.2,49.5,99,99,1,3355.239223221554
AMSZ12,BSSZ03,3590,24240,101.2,49.5,33,33,1,3720.699157492217
AMSZ12,HGSZ01,3590,4220,101.2,120.8,11182,11182,1,4502.816198058996
AMSZ12,HGSZ02,3590,27410,101.2,120.8,6264,6264,1,5217.833108884767
